crn,course,students_count,average_gpa,year,semester,professor
55583,1394,90,3.29,2020,Spring,"Brown, D"
63568,1394,333,2.16,2020,Spring,"Raskie, S"
46750,1395,115,3.68,2020,Spring,"Perkins, S"
70715,1395,40,3.35,2020,Spring,"Perkins, S"
63631,1396,265,3.84,2020,Spring,"Tchistyi, A"
65034,1396,349,3.93,2020,Spring,"Tchistyi, A"
32604,1397,402,3.1,2020,Spring,"Manouchehri Irani, R"
51669,1397,384,2.69,2020,Spring,"Manouchehri Irani, R"
65036,1398,148,3.58,2020,Spring,"Metzger, R"
69357,1399,123,3.97,2020,Spring,"Smith, M"
46899,1399,52,3.68,2020,Spring,"Briggs, S"
57353,1399,147,3.19,2020,Spring,"Maple, D"
57268,1399,353,3.83,2020,Spring,"Maple, D"
45494,1399,324,2.39,2020,Spring,"Sholem, D"
69437,1399,466,3.99,2020,Spring,"Proksa, C"
69355,1399,341,3.67,2020,Spring,"Almeida, H"
69358,1399,138,3.92,2020,Spring,"Smith, M"
47517,1399,213,3.44,2020,Spring,"Pennacchi, G"
46904,1399,233,3.72,2020,Spring,"Pennacchi, G"
68115,1399,149,2.68,2020,Spring,"Noonan, J"
68116,1399,210,3.96,2020,Spring,"Noonan, J"
69431,1399,461,3.48,2020,Spring,"Briggs, S"
47087,1399,278,2.38,2020,Spring,"Noonan, J"
69356,1399,480,2.05,2020,Spring,"Almeida, H"
66148,1399,62,3.19,2020,Spring,"Widdicks, M"
66090,1399,50,3.51,2020,Spring,"Lariviere, D"
46818,1399,361,3.28,2020,Spring,"Peterson, B"
46819,1399,187,2.57,2020,Spring,"Peterson, B"
60176,1399,368,2.18,2020,Spring,"Gao, X"
68516,1399,263,2.06,2020,Spring,"Widdicks, M"
62533,1399,212,2.06,2020,Spring,"Sholem, D"
59305,1399,484,3.88,2020,Spring,"Rodriguez Orjuela, J"
60175,1399,471,3.17,2020,Spring,"Gao, X"
69623,1399,86,2.91,2020,Spring,"Zhang, Q"
10038,1400,47,3.69,2020,Spring,
10111,1400,392,2.81,2020,Spring,
10115,1400,140,2.7,2020,Spring,
60289,1401,357,3.93,2020,Spring,"Marcinkowski, M"
69116,1401,79,3.88,2020,Spring,"Yang, X"
53227,1401,58,2.93,2020,Spring,"Marcinkowski, M"
57831,1401,309,2.89,2020,Spring,"Yang, X"
70495,1402,194,3.66,2020,Spring,"Weisbenner, S"
70496,1402,433,3.1,2020,Spring,"Weisbenner, S"
40794,1403,322,3.5,2020,Spring,"Peterson, P"
32686,1403,304,3.77,2020,Spring,"Johnson, T"
40796,1404,224,2.37,2020,Spring,"Johnson, T"
49205,1405,143,3.59,2020,Spring,"Widdicks, M"
59934,1406,112,2.53,2020,Spring,"McChristian, L"
65672,1407,47,3.75,2020,Spring,"Almeida, H"
40802,1408,359,3.44,2020,Spring,"Chan, K"
65639,1409,303,3.61,2020,Spring,"Pearson, N"
65640,1409,67,3.75,2020,Spring,"Pearson, N"
66807,1410,427,2.69,2020,Spring,"Reif, J"
66808,1410,363,3.85,2020,Spring,"Reif, J"
66805,1411,85,3.51,2020,Spring,"Reif, J"
66806,1411,135,3.42,2020,Spring,"Reif, J"
58756,1412,316,3.72,2020,Spring,"Excell, R"
40348,1413,81,2.32,2020,Spring,"Silva, D"
32684,1414,128,3.23,2020,Spring,"Manouchehri Irani, R"
65221,1415,173,3.15,2020,Spring,"Greene, P"
65184,1416,147,3.08,2020,Spring,"Thompson, V"
32707,1417,482,3.86,2020,Spring,"Andre, E;Clay, A"
32705,1417,146,2.48,2020,Spring,"Clay, A;Zghal, S"
32706,1417,342,2.06,2020,Spring,"Clay, A;Zghal, S"
32708,1417,148,2.31,2020,Spring,"Clay, A;Laing, A"
48104,1417,217,3.37,2020,Spring,"Clay, A;Laing, A"
32711,1418,313,3.54,2020,Spring,"Clay, A;Swisher, E"
32713,1418,388,2.36,2020,Spring,"Clay, A;Colonna, G"
32709,1418,67,2.32,2020,Spring,"Clay, A;Colonna, G"
32712,1418,485,2.3,2020,Spring,"Brittingham, L;Clay, A"
32710,1418,374,3.04,2020,Spring,"Brittingham, L;Clay, A"
64702,1418,399,3.26,2020,Spring,"Berthelon, J;Clay, A"
32716,1419,327,3.4,2020,Spring,"Clay, A;Mutidjo, A"
32715,1419,163,2.95,2020,Spring,"Clay, A;Mutidjo, A"
32719,1419,337,2.54,2020,Spring,"Clay, A;Thrasher, T"
66037,1419,57,3.83,2020,Spring,"Maroun, D"
32721,1420,406,3.28,2020,Spring,"Clay, A;Keruskin, J"
32722,1420,103,2.76,2020,Spring,"Andre, E;Clay, A"
32724,1420,279,3.37,2020,Spring,"Clay, A"
66038,1420,489,2.78,2020,Spring,"Maroun, D"
45327,1421,405,2.69,2020,Spring,"Clay, A;Karimi Balan, E"
58606,1422,141,3.61,2020,Spring,"Reynolds, F"
32809,1423,78,3.65,2020,Spring,"Clay, A;Portugal, N"
32808,1423,304,3.79,2020,Spring,"Clay, A;Jallerat, T"
32811,1424,381,2.98,2020,Spring,"Fagyal, Z"
32810,1424,307,2.16,2020,Spring,"Fagyal, Z;Turner, R"
66018,1425,354,3.28,2020,Spring,"Mall, L"
64955,1426,242,3.29,2020,Spring,"Clay, A"
66019,1426,341,2.27,2020,Spring,"Gaillard, J"
32890,1427,403,2.91,2020,Spring,"Fagyal, Z;Zsombok, G"
32908,1428,255,2.13,2020,Spring,"Maroun, D"
33584,1428,386,3.76,2020,Spring,"Webster, C"
34757,1428,269,3.28,2020,Spring,"Muramoto, K"
55047,1428,312,3.65,2020,Spring,"Pahre, R"
62708,1428,29,3.52,2020,Spring,
67037,1429,316,3.32,2020,Spring,"Keller, M"
70607,1430,185,3.04,2020,Spring,"Mall, L"
70248,1431,126,2.17,2020,Spring,"Maroun, D"
47496,1432,64,3.91,2020,Spring,
44741,1433,43,2.61,2020,Spring,"Fagyal, Z"
44742,1433,124,2.08,2020,Spring,"Fagyal, Z"
38717,1434,410,3.02,2020,Spring,"Franks, S"
38714,1434,282,3.84,2020,Spring,"Franks, S"
38718,1434,47,3.7,2020,Spring,"Franks, S"
38715,1434,327,2.58,2020,Spring,"Franks, S"
32968,1434,64,2.38,2020,Spring,"Franks, S"
32966,1434,59,2.89,2020,Spring,"Franks, S"
61829,1434,373,2.31,2020,Spring,"Franks, S"
61828,1434,31,2.26,2020,Spring,"Franks, S"
32975,1434,321,3.55,2020,Spring,"Franks, S"
32973,1434,288,3.26,2020,Spring,"Franks, S"
32978,1434,206,3.68,2020,Spring,"Franks, S"
32976,1434,171,2.37,2020,Spring,"Kang, H"
50088,1435,381,2.71,2020,Spring,"Proulx, F"
70570,1436,485,2.78,2020,Spring,"Reynolds, F"
32983,1437,248,3.27,2020,Spring,"Bohn, D"
32987,1438,491,3.49,2020,Spring,"Albiol Tapia, M;Burkhalter, T;Liu, R"
57561,1438,107,3.62,2020,Spring,"Albiol Tapia, M;Burkhalter, T;Liu, R"
32999,1439,233,3.39,2020,Spring,"Brotherton, J"
33004,1439,315,3.26,2020,Spring,"Brotherton, J"
70512,1440,262,3.39,2020,Spring,"Holle, M;Miller, M"
60344,1441,299,3.58,2020,Spring,"Ma, S;Obas, F"
60346,1441,78,2.8,2020,Spring,"Ma, S;Obas, F"
60348,1441,280,3.81,2020,Spring,"Ma, S;Obas, F"
60345,1441,413,2.91,2020,Spring,"Ma, S;Obas, F"
33027,1442,455,3.56,2020,Spring,"Padua, G"
33025,1442,403,3.1,2020,Spring,"Padua, G;Tsung, K"
33026,1442,246,3.01,2020,Spring,"Padua, G;Tsung, K"
51524,1442,294,3.41,2020,Spring,"Padua, G"
68253,1443,217,2.6,2020,Spring,
68528,1444,402,3.37,2020,Spring,
41193,1444,225,2.44,2020,Spring,"Perry, B"
10165,1445,32,3.73,2020,Spring,
33030,1446,253,3.85,2020,Spring,"Karduck, J"
33016,1447,103,3.71,2020,Spring,"Karduck, J"
33020,1448,361,2.13,2020,Spring,"Brotherton, J;Phillips, C"
33021,1448,112,2.85,2020,Spring,"Brotherton, J;Phillips, C"
33022,1448,270,2.15,2020,Spring,"Brotherton, J;Phillips, C"
33023,1448,88,2.92,2020,Spring,"Brotherton, J;Phillips, C"
33024,1448,73,3.47,2020,Spring,"Brotherton, J;Phillips, C"
33006,1449,395,2.53,2020,Spring,"Craft, J"
10176,1450,209,3.92,2020,Spring,
34212,1450,495,3.39,2020,Spring,
10100,1450,213,3.03,2020,Spring,
10250,1450,25,3.05,2020,Spring,
33029,1451,207,3.54,2020,Spring,"Cadwallader, K;Huang, X;Wang, Z"
10181,1452,188,3.38,2020,Spring,
43567,1453,198,3.12,2020,Spring,"Goldsmith, P"
45011,1453,123,2.25,2020,Spring,"Goldsmith, P"
64937,1454,51,2.16,2020,Spring,"Pan, Y"
64969,1454,499,3.78,2020,Spring,"Pan, Y"
33031,1455,84,3.29,2020,Spring,"Chen, H"
33032,1455,184,2.18,2020,Spring,"Chen, H"
70280,1456,496,3.86,2020,Spring,"Arthur, A;Crowder, S"
33033,1457,64,3.59,2020,Spring,"Craft, J"
33034,1458,59,3.69,2020,Spring,"Brotherton, J"
33035,1458,194,3.8,2020,Spring,"Brotherton, J"
70879,1459,393,2.47,2020,Spring,"Madson, J"
70880,1459,400,3.11,2020,Spring,"Madson, J"
33036,1460,110,3.52,2020,Spring,"Wang, Y"
54043,1460,462,2.46,2020,Spring,"Wang, Y"
57567,1461,149,3.8,2020,Spring,"Artz, W;Feng, H"
55654,1462,453,3.37,2020,Spring,"Agrawal, R;Cai, J;Dong, M;Feng, H;Lee, Y;Takhar, P"
64174,1462,346,3.65,2020,Spring,"Agrawal, R;Cai, J;Dong, M;Feng, H;Lee, Y;Takhar, P"
40687,1462,477,2.69,2020,Spring,"Agrawal, R;Cai, J;Dong, M;Feng, H;Lee, Y;Takhar, P"
55655,1462,157,2.27,2020,Spring,"Feng, H;Lee, Y;Takhar, P"
64083,1463,367,3.85,2020,Spring,"Bohn, D"
70817,1463,280,2.69,2020,Spring,"Bohn, D"
70272,1464,213,3.72,2020,Spring,"Resendiz Moctezuma, C;Stasiewicz, M"
10184,1465,152,2.76,2020,Spring,
33043,1465,429,3.29,2020,Spring,"Teran-Garcia, M"
69156,1466,50,2.89,2020,Spring,"Amengual Terrasa, J"
69155,1466,22,3.65,2020,Spring,"Amengual Terrasa, J"
69154,1466,35,2.65,2020,Spring,"Amengual Terrasa, J"
35391,1467,306,2.64,2020,Spring,"Dilger, R;Loor, J;Nakamura, M"
35398,1467,199,2.58,2020,Spring,"Dilger, R;Loor, J;Nakamura, M"
35382,1467,417,2.58,2020,Spring,"Dilger, R;Loor, J;Nakamura, M"
70752,1468,203,3.74,2020,Spring,"Nakamura, M"
70753,1468,182,3.87,2020,Spring,"Nakamura, M"
46848,1469,335,2.07,2020,Spring,"Madson, J"
58267,1470,93,2.31,2020,Spring,
33048,1471,312,3.97,2020,Spring,"Kadayifci, F;Pan, Y"
44265,1471,465,3.08,2020,Spring,"Bohn, D"
57826,1471,339,2.79,2020,Spring,"Agrawal, R;Cai, J;Dong, M;Feng, H;Lee, Y;Takhar, P"
33049,1471,324,2.37,2020,Spring,"Amengual Terrasa, J"
65502,1471,131,3.99,2020,Spring,"Pepino de Gruev, M"
47163,1471,70,2.91,2020,Spring,"Takhar, P"
47118,1471,117,3.27,2020,Spring,"Madak-Erdogan, Z"
10188,1472,96,2.24,2020,Spring,
66393,1473,280,3.08,2020,Spring,"Cintora, P;Rodriguez'G, K;Vargas, G"
67652,1473,367,3.74,2020,Spring,"Rodriguez'G, K;Stone, S;Vargas, G"
70818,1473,413,3.03,2020,Spring,"Cintora, P;Rodriguez'G, K;Vargas, G"
58777,1474,229,2.23,2020,Spring,"Hart, J"
66394,1475,431,2.17,2020,Spring,"Thompson, A;Vargas, G"
65053,1476,463,3.81,2020,Spring,"Stern, C"
70435,1476,458,2.6,2020,Spring,"Stern, C"
33253,1477,495,3.79,2020,Spring,"Adovor Tsikudo, A;Roberts, N;Sabrina, S"
53451,1478,114,3.92,2020,Spring,"Jefferson, B"
56633,1478,316,2.64,2020,Spring,"Mazumdar, A"
56634,1478,132,2.45,2020,Spring,"Mazumdar, A"
58744,1478,322,2.93,2020,Spring,"Mazumdar, A"
46967,1479,470,3.59,2020,Spring,"Li, X;Planey, D"
47258,1480,481,2.29,2020,Spring,
38724,1480,484,2.84,2020,Spring,
34349,1480,446,2.31,2020,Spring,"Buckley, C;Kathe, S"
34351,1480,159,3.23,2020,Spring,"Buckley, C;Kathe, S"
34344,1480,377,2.02,2020,Spring,"Kathe, S"
34346,1480,179,2.69,2020,Spring,"Kathe, S"
41113,1481,407,3.17,2020,Spring,"McLafferty, S"
64794,1482,121,2.97,2020,Spring,"McLafferty, S"
57164,1483,107,3.64,2020,Spring,"Planey, A"
57165,1483,92,3.62,2020,Spring,"Planey, A"
57167,1483,372,3.07,2020,Spring,"Planey, A"
57170,1483,169,3.69,2020,Spring,"Planey, A"
49795,1484,250,3.91,2020,Spring,"Deal, B"
67977,1484,133,3.91,2020,Spring,"Deal, B"
49796,1484,236,3.34,2020,Spring,"Deal, B"
49010,1484,196,2.59,2020,Spring,"Deal, B"
65729,1485,469,2.07,2020,Spring,"Cienciala, P;Tinoco Lopez, R"
40340,1486,466,2.84,2020,Spring,"Lara, M"
70757,1486,189,3.24,2020,Spring,"Lara, M"
33364,1487,90,2.79,2020,Spring,"Diao, C"
33366,1488,205,3.44,2020,Spring,"Padmanabhan, A;Wang, S"
41112,1489,346,3.65,2020,Spring,"Diao, C"
33367,1490,370,2.13,2020,Spring,"Rhoads, B"
57441,1491,164,2.61,2020,Spring,"Anders, A;Cidell, J"
33371,1491,318,2.85,2020,Spring,"Jefferson, B"
10239,1491,334,2.31,2020,Spring,
56631,1491,183,2.38,2020,Spring,"Cidell, J"
69837,1492,456,2.69,2020,Spring,
33389,1493,249,3.35,2020,Spring,"Tomkin, J"
56952,1494,278,3.77,2020,Spring,"Anders, A;Long, A"
56953,1494,293,2.06,2020,Spring,"Anders, A;Gholizadeh Ansari, M;Long, A"
56954,1494,265,3.54,2020,Spring,"Anders, A;Lai, J;Long, A"
56956,1494,393,2.38,2020,Spring,"Anders, A;Long, A"
56957,1494,425,2.26,2020,Spring,"Anders, A;Gholizadeh Ansari, M;Long, A"
56958,1494,174,3.77,2020,Spring,"Anders, A;Lai, J;Long, A"
56950,1494,500,2.84,2020,Spring,"Anders, A"
10248,1495,232,2.44,2020,Spring,
70263,1496,102,2.26,2020,Spring,"DeLucia, M;Guenthner, W"
70264,1496,130,3.76,2020,Spring,"DeLucia, M;Guenthner, W"
70261,1496,137,3.06,2020,Spring,"Guenthner, W"
40637,1497,488,3.84,2020,Spring,"Gregg, P;Lundstrom, C;Stewart, M"
33542,1498,459,3.52,2020,Spring,"Lin, X;Lundstrom, C"
62124,1498,285,3.51,2020,Spring,"Lin, X;Lundstrom, C"
33543,1498,441,2.78,2020,Spring,"Lundstrom, C"
33544,1499,282,2.23,2020,Spring,"Best, J;Christie, M;Kaufman, S"
33545,1499,69,3.85,2020,Spring,"Best, J;Christie, M;Kaufman, S"
33546,1499,455,3.35,2020,Spring,"Best, J;Christie, M"
47979,1500,426,3.26,2020,Spring,"Gregg, P"
64085,1501,251,2.67,2020,Spring,
70270,1502,154,2.96,2020,Spring,"Johnson, T"
33551,1503,106,2.21,2020,Spring,"Gregg, P;Lundstrom, C;Stewart, M"
59998,1504,104,3.32,2020,Spring,"Liu, L"
61552,1505,45,2.84,2020,Spring,"Sanford, R"
70949,1506,336,2.75,2020,Spring,"Abrams, D"
33554,1507,180,2.74,2020,Spring,"Cao, Z;Sanford, R"
71041,1508,249,2.02,2020,Spring,"Anders, A;Cidell, J"
10267,1508,284,2.5,2020,Spring,
70271,1508,250,3.99,2020,Spring,"Conroy, J"
71127,1508,153,2.89,2020,Spring,"Song, X"
33558,1509,473,3.57,2020,Spring,"Wang, C;Webster, C"
33559,1509,23,3.24,2020,Spring,"Wang, C;Webster, C"
33561,1509,339,2.87,2020,Spring,"Owens, R;Webster, C"
33564,1510,218,2.99,2020,Spring,"Hoferichter, M;Webster, C"
33565,1510,312,3.1,2020,Spring,"Hoferichter, M;Webster, C"
33566,1510,291,3.2,2020,Spring,"Juerss, C;Webster, C"
33568,1510,377,2.78,2020,Spring,"Juerss, C;Webster, C"
33571,1511,67,2.44,2020,Spring,"Bohlin, S;Webster, C"
33569,1511,340,2.51,2020,Spring,"Fathalla, K;Webster, C"
33573,1512,56,2.61,2020,Spring,"Fathalla, K;Webster, C"
33574,1512,125,3.47,2020,Spring,"Castle, J;Webster, C"
63431,1513,116,2.53,2020,Spring,"Hunt, A"
39080,1514,173,3.52,2020,Spring,"Preuschoff, N"
43204,1515,152,2.13,2020,Spring,"Webster, C"
60025,1516,250,3.94,2020,Spring,"Johnson, L"
60026,1516,419,3.96,2020,Spring,"Johnson, L"
60024,1516,276,2.04,2020,Spring,"Johnson, L"
60056,1517,411,3.57,2020,Spring,"Hunt, A"
60057,1517,59,3.05,2020,Spring,"Hunt, A"
60055,1517,177,3.51,2020,Spring,"Hunt, A"
60040,1518,397,3.58,2020,Spring,"Wade, M"
60041,1518,284,2.83,2020,Spring,"Wade, M"
60039,1518,494,3.59,2020,Spring,"Wade, M"
68728,1518,272,2.45,2020,Spring,"Wade, M"
33579,1519,465,2.31,2020,Spring,"Hilger, S;Koeck, J"
50381,1520,242,3.62,2020,Spring,"Niekerk, C"
58484,1521,290,3.8,2020,Spring,"Webster, C"
55521,1522,120,2.01,2020,Spring,"Preuschoff, N"
50690,1523,320,2.52,2020,Spring,
10252,1523,412,2.2,2020,Spring,
10289,1523,434,2.55,2020,Spring,
10420,1523,165,2.98,2020,Spring,
52951,1523,20,2.39,2020,Spring,
37790,1523,127,3.88,2020,Spring,
10351,1523,124,3.83,2020,Spring,
10368,1523,457,2.98,2020,Spring,
10291,1524,71,3.42,2020,Spring,
70150,1525,167,3.74,2020,Spring,"Preuschoff, N"
43209,1526,95,2.86,2020,Spring,"Niekerk, C"
66831,1527,88,3.79,2020,Spring,"Wedig, T"
52239,1527,144,3.92,2020,Spring,"Schrag, D"
57933,1527,257,3.13,2020,Spring,"Yost, F"
60337,1527,391,3.37,2020,Spring,"Massey, E"
63491,1527,244,3.3,2020,Spring,"Massey, E"
69219,1527,482,3.29,2020,Spring,"Wedig, T"
69640,1527,103,3.51,2020,Spring,"Martins Freitas, C"
58783,1528,330,3.73,2020,Spring,"Bonatti, V"
62077,1529,184,3.69,2020,Spring,"Jamal, M"
58786,1530,363,3.35,2020,Spring,"Fogelman, C"
34135,1531,36,2.1,2020,Spring,"Lynn, J"
34134,1531,431,2.8,2020,Spring,"Lynn, J"
69479,1532,203,3.56,2020,Spring,"Schrag, D"
64101,1533,248,3.74,2020,Spring,"Fogelman, C;Miller, F"
40898,1534,193,2.58,2020,Spring,"Luo, K"
40899,1534,447,2.71,2020,Spring,"Meredith, L"
40901,1534,149,3.3,2020,Spring,"Tate, A"
40900,1534,91,2.94,2020,Spring,"Santiago, N"
40902,1534,167,3.78,2020,Spring,"Meyer, P"
40903,1534,234,2.98,2020,Spring,"Meredith, L"
40906,1534,115,2.74,2020,Spring,"Schlitz, H"
38669,1534,240,3.17,2020,Spring,"Grosse Perdekamp, M"
38668,1534,327,3.69,2020,Spring,"Grosse Perdekamp, M"
40888,1534,345,3.94,2020,Spring,"Luo, K"
40889,1534,250,3.87,2020,Spring,"Meredith, L"
40891,1534,460,3.88,2020,Spring,"Tate, A"
40890,1534,491,2.67,2020,Spring,"Santiago, N"
40892,1534,61,2.71,2020,Spring,"Meyer, P"
40893,1534,428,3.57,2020,Spring,"Meredith, L"
40896,1534,284,2.21,2020,Spring,"Schlitz, H"
51435,1535,60,3.78,2020,Spring,"Kilgore, J"
62739,1535,413,3.83,2020,Spring,"Kilgore, J"
68514,1535,188,3.89,2020,Spring,"Jamal, M"
63498,1535,494,2.91,2020,Spring,"Williams, A"
54040,1536,154,3.22,2020,Spring,"Salo, K"
63807,1537,253,2.1,2020,Spring,"Bonatti, V"
56964,1538,67,3.58,2020,Spring,"Wedig, T"
63496,1539,496,2.54,2020,Spring,"Fogelman, C"
34776,1540,394,2.48,2020,Spring,"Uddin, R"
34770,1540,94,3.51,2020,Spring,"Uddin, R"
48965,1540,412,3.93,2020,Spring,"Uddin, R"
34792,1541,99,3.82,2020,Spring,"Uddin, R"
34783,1541,375,2.08,2020,Spring,"Uddin, R"
52710,1542,188,2.17,2020,Spring,"Fogelman, C"
67919,1543,187,2.64,2020,Spring,"Witt, S"
33611,1544,83,2.53,2020,Spring,"Tzanetou, A"
67014,1544,164,3.86,2020,Spring,"Tzanetou, A"
70669,1545,194,2.72,2020,Spring,"Traill, A"
70670,1546,100,2.12,2020,Spring,"Traill, A"
54935,1547,26,2.62,2020,Spring,"Hadjipolycarpou, M"
54934,1547,108,2.09,2020,Spring,"Hadjipolycarpou, M"
10313,1548,111,2.91,2020,Spring,
10509,1548,31,2.17,2020,Spring,
38938,1549,249,2.67,2020,Spring,"Kaplan, B"
58548,1549,204,3.86,2020,Spring,"Leon Ruiz, D"
48435,1550,317,3.93,2020,Spring,"Bosak-Schroeder, C"
49062,1550,97,2.54,2020,Spring,"Bosak-Schroeder, C"
52756,1551,217,2.47,2020,Spring,"Hadjipolycarpou, M"
52722,1551,205,3.32,2020,Spring,"Hadjipolycarpou, M"
70732,1552,196,2.81,2020,Spring,
62727,1552,452,3.73,2020,Spring,"Sandler, C;Smothers, S;Walk, A"
70727,1553,380,3.48,2020,Spring,"Goodloe, D;Moore, E;Turner, D"
70728,1553,443,3.72,2020,Spring,"Moore, E;Turner, D;Williams, M"
70729,1553,303,3.77,2020,Spring,"Moore, E;Turner, D"
70730,1553,291,3.83,2020,Spring,"Beaty, B;Moore, E;Turner, D"
70731,1553,380,3.49,2020,Spring,"Almanza, D;Moore, E;Turner, D"
65840,1554,241,3.97,2020,Spring,"Smothers, S"
65839,1554,212,3.37,2020,Spring,"Smothers, S"
53798,1555,115,3.76,2020,Spring,
52469,1556,300,2.89,2020,Spring,"Ngo, F"
52508,1556,103,2.05,2020,Spring,"Ngo, F"
52515,1556,323,3.2,2020,Spring,"Ngo, F"
61611,1557,415,2.19,2020,Spring,"Moussawi, G"
61614,1557,213,2.61,2020,Spring,"Moussawi, G"
69159,1558,226,3.4,2020,Spring,"Byrd, J"
68612,1558,47,3.7,2020,Spring,"Byrd, J"
69160,1558,481,3.81,2020,Spring,"Byrd, J"
49364,1559,319,3.82,2020,Spring,"Enslin, M"
48020,1559,272,2.7,2020,Spring,"Enslin, M"
43545,1560,238,2.3,2020,Spring,"Koslofsky, C"
43544,1560,425,3.58,2020,Spring,"Koslofsky, C"
43546,1560,73,2.05,2020,Spring,"Koslofsky, C"
49071,1561,92,3.83,2020,Spring,"Reagan, L"
49070,1561,264,3.74,2020,Spring,"Reagan, L"
61645,1562,154,3.37,2020,Spring,"Shetina, M"
61661,1562,236,3.1,2020,Spring,"Shetina, M"
50084,1563,306,3.63,2020,Spring,"Grogan, E"
57064,1564,133,3.71,2020,Spring,"Valdivia, A"
57063,1564,249,2.97,2020,Spring,"Valdivia, A"
64896,1565,252,3.71,2020,Spring,"Takauchi, Y"
64897,1565,232,2.23,2020,Spring,"Takauchi, Y"
70544,1566,202,2.16,2020,Spring,"Somerville, S"
47194,1567,46,2.16,2020,Spring,"Smith, S"
40170,1567,205,3.2,2020,Spring,"Smith, S"
37113,1568,60,3.6,2020,Spring,"Fay, L"
37114,1568,212,2.02,2020,Spring,"Fay, L"
37110,1568,213,2.77,2020,Spring,"Fay, L"
37111,1568,258,3.26,2020,Spring,"Fay, L"
49225,1569,323,2.11,2020,Spring,"Adamson, B"
49226,1569,469,2.2,2020,Spring,"Adamson, B"
49223,1569,400,2.29,2020,Spring,"Adamson, B"
49224,1569,374,2.87,2020,Spring,"Adamson, B"
63567,1570,458,3.15,2020,Spring,"Kingery, L"
63539,1570,110,3.06,2020,Spring,"Kingery, L"
70121,1571,63,2.01,2020,Spring,"Brown, R"
70122,1571,325,3.86,2020,Spring,"Brown, R"
48439,1572,304,2.33,2020,Spring,"Beauchamp, T"
54826,1573,405,2.35,2020,Spring,"Fogelman, C"
64394,1573,63,3.44,2020,Spring,"Fogelman, C"
64395,1573,156,2.41,2020,Spring,"Fogelman, C"
52453,1574,489,2.15,2020,Spring,"Moussawi, G"
70942,1575,333,2.24,2020,Spring,"Davis, J"
48441,1576,112,2.12,2020,Spring,"Beauchamp, T;Paik, A"
54376,1577,158,3.69,2020,Spring,"Jimenez, V;Theisen, J"
70212,1577,300,3.79,2020,Spring,"Thomann Mitchell, E"
33663,1577,364,3.8,2020,Spring,"Brooks, J"
33785,1578,353,2.96,2020,Spring,"Smith, S"
58550,1578,182,3.46,2020,Spring,"Hughes, R"
33802,1579,61,3.68,2020,Spring,"Yao, L"
33793,1579,359,2.97,2020,Spring,"McBride, B;Yao, L"
33794,1579,41,2.72,2020,Spring,"McBride, B;Yao, L"
33795,1579,27,3,2020,Spring,"McBride, B;Yao, L"
33796,1579,184,2.71,2020,Spring,"McBride, B;Yao, L"
33797,1579,454,2.39,2020,Spring,"McBride, B;Yao, L"
68553,1580,408,3.79,2020,Spring,"Brooks, J;David, L"
62166,1581,210,2.47,2020,Spring,"Balgopal, A"
62167,1581,206,2.82,2020,Spring,"Balgopal, A"
62095,1581,421,3.71,2020,Spring,"Balgopal, A"
57315,1582,433,3.65,2020,Spring,"Kramer, K;Maniotes, C"
64875,1583,411,3.4,2020,Spring,"Xu, H"
64975,1583,183,2.65,2020,Spring,"Aslan, D"
66509,1583,414,3.35,2020,Spring,"Griffin, A"
66510,1583,291,3.31,2020,Spring,"Xu, H"
64876,1583,360,2.77,2020,Spring,"Lopez-Ortiz, C"
64873,1583,185,3.65,2020,Spring,"Lopez-Ortiz, C"
64874,1583,380,3.67,2020,Spring,"Xu, H"
64974,1583,345,2.68,2020,Spring,"Aslan, D"
66507,1583,54,2.17,2020,Spring,"Griffin, A"
66508,1583,236,2.73,2020,Spring,"Xu, H"
35180,1584,289,3.88,2020,Spring,"Skonieczny, M"
35186,1584,294,2.58,2020,Spring,"Carlson, K"
35176,1584,316,3.51,2020,Spring,"Carlson, K"
35172,1584,22,2.67,2020,Spring,"Ison, S"
44214,1585,243,2.97,2020,Spring,"Cai, T;McElwain, N;Parsons, A"
60165,1586,419,2.67,2020,Spring,"Anderson, B"
10333,1587,413,3.65,2020,Spring,
39480,1588,97,3.74,2020,Spring,"Aguirre, M;Frantz, K"
65153,1589,321,3.77,2020,Spring,"Munoz, L"
65154,1589,311,3.88,2020,Spring,"Munoz, L"
69056,1590,257,2.26,2020,Spring,"Allen, C;Brooks, J"
70279,1591,183,3.39,2020,Spring,"Barton, A;Lawando, C"
66795,1592,468,3.59,2020,Spring,"Hurth, E"
66796,1592,303,2.48,2020,Spring,"Hurth, E"
33813,1593,111,3.9,2020,Spring,"Lleras, C"
44457,1593,139,3.12,2020,Spring,"Lleras, C"
63932,1594,144,2.09,2020,Spring,"Teran-Garcia, M"
57302,1594,21,3.64,2020,Spring,"Fiese, B;Koester, B"
70293,1595,176,2.5,2020,Spring,"McElwain, N"
33828,1596,471,2.99,2020,Spring,"Smith, S"
70224,1597,270,3.85,2020,Spring,"Lleras, C"
47857,1598,475,3.51,2020,Spring,
70852,1599,183,3.59,2020,Spring,"Liechty, T"
70754,1599,295,3.84,2020,Spring,"Liechty, T"
70910,1600,290,2.61,2020,Spring,"Anderson, B;Cuthbertson, C"
65081,1601,359,2.24,2020,Spring,"Freeman Bost, K;Rice, T"
10345,1602,444,3.21,2020,Spring,
65959,1603,90,3.39,2020,Spring,
33830,1604,425,2.76,2020,Spring,"Semenova, D"
